"","Y_mean_mean","Y_pred_mean","Y_mean_cred_lower","Y_mean_cred_upper","Y_pred_cred_lower","Y_pred_cred_upper","dsid","x","dfnames"
"180",307.039201328908,308.435175718195,276.344879082221,338.717386600159,27.6190734986173,590.10275208038,1,2910,"1Dg"
"181",307.485710233656,307.448995498934,276.617216113377,339.412876969308,29.843838434492,584.967666569673,1,2941,"1Dg"
"182",307.670607506076,306.560727393304,276.715974176717,339.704303975507,30.836527355988,585.435485995973,1,2954,"1Dg"
"183",308.050280424111,306.000962325737,276.940114814594,340.271404957464,24.7783357450415,588.474662315818,1,2981,"1Dg"
"184",309.394164623162,309.299223596347,277.787048486056,342.419961434573,29.0938049946331,591.097154944235,1,3080,"1Dg"
"185",311.332977406937,312.169912397574,279.000246397557,345.690385545027,36.326706688288,591.36806017435,1,3233,"1Dg"
"186",313.098918252795,313.982445912796,280.094010231425,348.603098719119,34.2973636946265,591.306584313982,1,3384,"1Dg"
"187",313.991620522053,315.682252454327,280.690065856522,350.037770113432,34.6972525289271,595.391531834672,1,3465,"1Dg"
"188",314.962971677264,314.658713597424,281.271121232231,351.675739672311,35.5217953951965,595.642484517022,1,3557,"1Dg"
"189",316.254144900512,315.261098745992,282.025240888907,353.856093030653,36.2328773807621,596.088694032197,1,3686,"1Dg"
"190",316.657781210213,315.259980949509,282.282711396614,354.481803667163,36.9562139319637,597.534391866046,1,3728,"1Dg"
"191",21.2370693005135,23.4316936511495,13.2577782448292,33.8340187145014,-254.572662458597,305.68078696023,2,58,"1DgS"
"192",22.2483628145573,22.7177343756853,13.9116698283931,35.3837054155919,-257.364840656404,300.983836300348,2,61,"1DgS"
"193",24.9107394179393,24.5639285152166,15.6428644998115,39.426010782827,-251.719828767279,302.922265076556,2,69,"1DgS"
"194",52.9187763840548,54.5131884500713,34.8996016140693,79.4709636149822,-224.643518438791,331.644359917602,2,163,"1DgS"
"195",66.9876927693064,66.1866903660933,45.3122449922295,97.8703038828843,-213.35669867891,348.470443872346,2,218,"1DgS"
"196",81.4404154070459,80.7364995289434,56.5285252073942,115.830086453462,-195.749873026588,358.713279924592,2,281,"1DgS"
"197",88.1963602498988,88.9047423623033,61.9264122458429,123.872681896491,-191.190914060596,367.656601708105,2,313,"1DgS"
"198",88.1963602498988,88.0608075114092,61.9264122458429,123.872681896491,-193.640781818276,367.932704515526,2,313,"1DgS"
"199",90.6380455753296,91.4904024351246,63.9128865089356,126.751172749093,-188.92737436223,373.5335704381,2,325,"1DgS"
"200",105.055708300268,106.941197562854,75.9749562529117,142.887716219952,-167.843739431872,383.847887988971,2,401,"1DgS"
"201",110.296672048923,111.791768940641,80.4750035252451,148.575072890034,-168.823622503674,392.211011896244,2,431,"1DgS"
"202",117.735849898125,117.847462907401,87.0233942221152,156.595540613643,-160.142295245978,399.16298100172,2,476,"1DgS"
"203",118.055409322308,117.488223119388,87.3069879236654,156.915763218475,-160.342461557989,395.919647261461,2,478,"1DgS"
"204",123.35239234795,123.931370533416,92.055158701997,162.284800661017,-155.260566824868,407.610063083102,2,512,"1DgS"
"205",139.17214623697,139.164078059868,106.755392892354,178.04653965018,-142.951296007386,419.321469887584,2,624,"1DgS"
"206",139.956283815738,141.392639093601,107.518784409437,178.778503740878,-137.933123377667,422.64316727552,2,630,"1DgS"
"207",151.395412778592,150.249336348475,118.621673108237,189.610340836689,-130.6404951999,433.329890915477,2,723,"1DgS"
"208",158.455127781842,159.784663256587,125.648383026965,196.152920968211,-116.588843285486,436.358608477144,2,786,"1DgS"
"209",167.119475043558,165.501245141047,134.305900137373,203.894391214984,-112.321212123528,445.270371691903,2,870,"1DgS"
"210",169.452757363723,167.762345848648,136.74595514507,205.915987508028,-114.496535620101,446.723083022637,2,894,"1DgS"
"211",170.502430022358,168.058220471476,137.830469922404,206.91278433686,-112.266355438391,448.099915335321,2,905,"1DgS"
"212",170.597251399149,170.844604112019,137.936727010988,207.003323402926,-108.726711122228,456.764141743648,2,906,"1DgS"
"213",172.287118220914,173.411682815184,139.691301415591,208.390642662332,-108.266347772417,452.93265649985,2,924,"1DgS"
"214",172.935753076726,173.294743973596,140.363459244125,208.949531752056,-106.921661923704,453.403670213871,2,931,"1DgS"
"215",181.546277000341,181.097841130365,149.454398835021,216.519599737441,-99.4442213019571,464.630354426663,2,1029,"1DgS"
"216",181.629858464413,182.981699779226,149.545165804227,216.587268411034,-92.8443022729557,462.041719468681,2,1030,"1DgS"
"217",183.855931765581,181.654838393659,151.908421518394,218.525563011937,-101.35564684846,466.615626266967,2,1057,"1DgS"
"218",189.136476842803,187.235426489004,157.568004718315,222.951906358961,-93.2297002212642,470.385006404958,2,1124,"1DgS"
"219",189.441275329928,188.599482013529,157.891380764687,223.212962175444,-92.3197742819522,470.881710722455,2,1128,"1DgS"
"220",195.094738377879,194.715513498347,163.842578146772,227.896043621449,-85.5399835328471,471.055991398893,2,1205,"1DgS"
"221",197.330765358948,196.358624643522,166.259479992762,229.737562371195,-82.3234423951077,472.46745260197,2,1237,"1DgS"
"222",198.425207003976,197.340217139971,167.441675501389,230.62499336272,-82.2061598791243,476.285582187009,2,1253,"1DgS"
"223",198.49309936381,196.712521739921,167.520779494487,230.674828249235,-84.6296253550134,477.226784286569,2,1254,"1DgS"
"224",200.104836550243,199.690145698615,169.276409132787,232.060110036245,-82.5639164649772,479.9121699103,2,1278,"1DgS"
"225",202.202338532762,202.908584577224,171.647970838519,233.740489709703,-76.2393866883732,483.461315419539,2,1310,"1DgS"
"226",203.229718447193,202.045776608572,172.756207083411,234.593313715165,-78.5334728421969,488.283817153164,2,1326,"1DgS"
"227",204.80737352783,202.697156447536,174.474993743168,235.945205160393,-80.6404343956042,485.122777155037,2,1351,"1DgS"
"228",205.181098742973,203.830530932858,174.897468613178,236.237932549038,-78.44086821201,481.126026506555,2,1357,"1DgS"
"229",206.474494231084,205.318743434769,176.293416058292,237.318480496534,-75.412959367571,481.982219052714,2,1378,"1DgS"
"230",206.718306726665,207.521859372302,176.572586338184,237.539356363592,-72.248051739681,489.762294182144,2,1382,"1DgS"
"231",207.021940052391,207.537651918202,176.894360454877,237.77403743759,-72.6216929969932,482.142922685997,2,1387,"1DgS"
"232",208.402666090009,207.787408861077,178.391787981144,238.971547811985,-72.3080404309163,486.582711523892,2,1410,"1DgS"
